TIPUS,VALASZTAS,SZAVAZOKOR,LISTA,SZAVAZAT
Listas,2024EP,01-011-102,MEMO,2
Listas,2024EP,01-011-103,MEMO,3
Listas,2024EP,01-011-104,MEMO,4
Listas,2024EP,01-011-105,MEMO,1
Listas,2024EP,01-011-106,MEMO,2
Listas,2024EP,01-012-001,MEMO,0
Listas,2024EP,01-012-002,MEMO,1
Listas,2024EP,01-012-003,MEMO,5
Listas,2024EP,01-012-004,MEMO,0
Listas,2024EP,01-012-005,MEMO,2
Listas,2024EP,01-012-006,MEMO,2
Listas,2024EP,01-012-007,MEMO,0
Listas,2024EP,01-012-008,MEMO,2
Listas,2024EP,01-012-009,MEMO,1
Listas,2024EP,01-012-010,MEMO,1
Listas,2024EP,01-012-011,MEMO,1
Listas,2024EP,01-012-012,MEMO,0
Listas,2024EP,01-012-013,MEMO,0
Listas,2024EP,01-012-014,MEMO,0
Listas,2024EP,01-012-015,MEMO,1
Listas,2024EP,01-012-016,MEMO,6
Listas,2024EP,01-012-017,MEMO,3
Listas,2024EP,01-012-018,MEMO,1
Listas,2024EP,01-012-019,MEMO,0
Listas,2024EP,01-012-020,MEMO,2
Listas,2024EP,01-012-021,MEMO,0
Listas,2024EP,01-012-022,MEMO,0
Listas,2024EP,01-012-023,MEMO,0
Listas,2024EP,01-012-024,MEMO,1
Listas,2024EP,01-012-025,MEMO,1
Listas,2024EP,01-012-026,MEMO,0
Listas,2024EP,01-012-027,MEMO,0
Listas,2024EP,01-012-028,MEMO,1
Listas,2024EP,01-012-029,MEMO,0
Listas,2024EP,01-012-030,MEMO,3
Listas,2024EP,01-012-031,MEMO,0
Listas,2024EP,01-012-032,MEMO,1
Listas,2024EP,01-012-033,MEMO,1
Listas,2024EP,01-012-034,MEMO,1
Listas,2024EP,01-012-035,MEMO,1
Listas,2024EP,01-012-036,MEMO,1
Listas,2024EP,01-012-037,MEMO,0
Listas,2024EP,01-012-038,MEMO,3
Listas,2024EP,01-012-039,MEMO,0
Listas,2024EP,01-012-040,MEMO,0
Listas,2024EP,01-012-041,MEMO,0
Listas,2024EP,01-012-042,MEMO,0
Listas,2024EP,01-012-043,MEMO,0
Listas,2024EP,01-012-044,MEMO,1
Listas,2024EP,01-012-045,MEMO,1
Listas,2024EP,01-012-046,MEMO,2
Listas,2024EP,01-012-047,MEMO,1
Listas,2024EP,01-012-048,MEMO,2
Listas,2024EP,01-012-049,MEMO,0
Listas,2024EP,01-012-050,MEMO,0
Listas,2024EP,01-012-051,MEMO,2
Listas,2024EP,01-012-052,MEMO,1
Listas,2024EP,01-012-053,MEMO,2
Listas,2024EP,01-012-054,MEMO,1
Listas,2024EP,01-012-055,MEMO,3
Listas,2024EP,01-013-001,MEMO,5
Listas,2024EP,01-013-002,MEMO,1
Listas,2024EP,01-013-003,MEMO,0
Listas,2024EP,01-013-004,MEMO,0
Listas,2024EP,01-013-005,MEMO,1
Listas,2024EP,01-013-006,MEMO,1
Listas,2024EP,01-013-007,MEMO,1
Listas,2024EP,01-013-008,MEMO,0
Listas,2024EP,01-013-009,MEMO,2
Listas,2024EP,01-013-010,MEMO,0
Listas,2024EP,01-013-011,MEMO,1
Listas,2024EP,01-013-012,MEMO,2
Listas,2024EP,01-013-013,MEMO,0
Listas,2024EP,01-013-014,MEMO,4
Listas,2024EP,01-013-015,MEMO,2
Listas,2024EP,01-013-016,MEMO,2
Listas,2024EP,01-013-017,MEMO,2
Listas,2024EP,01-013-018,MEMO,0
Listas,2024EP,01-013-019,MEMO,1
Listas,2024EP,01-013-020,MEMO,2
Listas,2024EP,01-013-021,MEMO,3
Listas,2024EP,01-013-022,MEMO,5
Listas,2024EP,01-013-023,MEMO,3
Listas,2024EP,01-013-024,MEMO,6
Listas,2024EP,01-013-025,MEMO,1
Listas,2024EP,01-013-026,MEMO,4
Listas,2024EP,01-013-027,MEMO,1
Listas,2024EP,01-013-028,MEMO,3
Listas,2024EP,01-013-029,MEMO,0
Listas,2024EP,01-013-030,MEMO,4
Listas,2024EP,01-013-031,MEMO,0
Listas,2024EP,01-013-032,MEMO,2
Listas,2024EP,01-013-033,MEMO,5
Listas,2024EP,01-013-034,MEMO,1
Listas,2024EP,01-013-035,MEMO,1
Listas,2024EP,01-013-036,MEMO,1
Listas,2024EP,01-013-037,MEMO,2
Listas,2024EP,01-013-038,MEMO,4
Listas,2024EP,01-013-039,MEMO,3
Listas,2024EP,01-013-040,MEMO,0
Listas,2024EP,01-013-041,MEMO,2
Listas,2024EP,01-013-042,MEMO,2
Listas,2024EP,01-013-043,MEMO,1
Listas,2024EP,01-013-044,MEMO,0
Listas,2024EP,01-013-045,MEMO,3
Listas,2024EP,01-013-046,MEMO,0
Listas,2024EP,01-013-047,MEMO,1
Listas,2024EP,01-013-048,MEMO,2
Listas,2024EP,01-013-049,MEMO,2
Listas,2024EP,01-013-050,MEMO,5
Listas,2024EP,01-013-051,MEMO,0
Listas,2024EP,01-013-052,MEMO,3
Listas,2024EP,01-013-053,MEMO,3
Listas,2024EP,01-013-054,MEMO,2
Listas,2024EP,01-013-055,MEMO,5
Listas,2024EP,01-013-056,MEMO,1
Listas,2024EP,01-013-057,MEMO,0
Listas,2024EP,01-013-058,MEMO,1
Listas,2024EP,01-013-059,MEMO,4
Listas,2024EP,01-013-060,MEMO,1
Listas,2024EP,01-013-061,MEMO,3
Listas,2024EP,01-013-062,MEMO,0
Listas,2024EP,01-013-063,MEMO,1
Listas,2024EP,01-013-064,MEMO,4
Listas,2024EP,01-013-065,MEMO,4
Listas,2024EP,01-013-066,MEMO,2
Listas,2024EP,01-013-067,MEMO,2
Listas,2024EP,01-013-068,MEMO,3
Listas,2024EP,01-013-069,MEMO,1
Listas,2024EP,01-013-070,MEMO,0
Listas,2024EP,01-013-071,MEMO,1
Listas,2024EP,01-013-072,MEMO,1
Listas,2024EP,01-013-073,MEMO,2
Listas,2024EP,01-013-074,MEMO,1
Listas,2024EP,01-013-075,MEMO,2
Listas,2024EP,01-013-076,MEMO,3
Listas,2024EP,01-013-077,MEMO,2
Listas,2024EP,01-013-078,MEMO,3
Listas,2024EP,01-013-079,MEMO,0
Listas,2024EP,01-013-080,MEMO,6
Listas,2024EP,01-013-081,MEMO,2
Listas,2024EP,01-013-082,MEMO,2
Listas,2024EP,01-013-083,MEMO,3
Listas,2024EP,01-013-084,MEMO,3
Listas,2024EP,01-013-085,MEMO,0
Listas,2024EP,01-013-086,MEMO,2
Listas,2024EP,01-013-087,MEMO,0
Listas,2024EP,01-013-088,MEMO,1
Listas,2024EP,01-014-001,MEMO,3
Listas,2024EP,01-014-002,MEMO,2
Listas,2024EP,01-014-003,MEMO,1
Listas,2024EP,01-014-004,MEMO,0
Listas,2024EP,01-014-005,MEMO,3
Listas,2024EP,01-014-006,MEMO,5
Listas,2024EP,01-014-007,MEMO,2
Listas,2024EP,01-014-008,MEMO,1
Listas,2024EP,01-014-009,MEMO,3
Listas,2024EP,01-014-010,MEMO,0
Listas,2024EP,01-014-011,MEMO,1
Listas,2024EP,01-014-012,MEMO,2
Listas,2024EP,01-014-013,MEMO,0
Listas,2024EP,01-014-014,MEMO,1
Listas,2024EP,01-014-015,MEMO,1
Listas,2024EP,01-014-016,MEMO,3
Listas,2024EP,01-014-017,MEMO,0
Listas,2024EP,01-014-018,MEMO,3
Listas,2024EP,01-014-019,MEMO,2
Listas,2024EP,01-014-020,MEMO,1
Listas,2024EP,01-014-021,MEMO,0
Listas,2024EP,01-014-022,MEMO,4
Listas,2024EP,01-014-023,MEMO,1
Listas,2024EP,01-014-024,MEMO,3
Listas,2024EP,01-014-025,MEMO,3
Listas,2024EP,01-014-026,MEMO,0
Listas,2024EP,01-014-027,MEMO,3
Listas,2024EP,01-014-028,MEMO,6
Listas,2024EP,01-014-029,MEMO,2
Listas,2024EP,01-014-030,MEMO,6
Listas,2024EP,01-014-031,MEMO,0
Listas,2024EP,01-014-032,MEMO,3
Listas,2024EP,01-014-033,MEMO,2
Listas,2024EP,01-014-034,MEMO,0
Listas,2024EP,01-014-035,MEMO,1
Listas,2024EP,01-014-036,MEMO,1
Listas,2024EP,01-014-037,MEMO,0
Listas,2024EP,01-014-038,MEMO,1
Listas,2024EP,01-014-039,MEMO,4
Listas,2024EP,01-014-040,MEMO,2
Listas,2024EP,01-014-041,MEMO,0
Listas,2024EP,01-014-042,MEMO,3
Listas,2024EP,01-014-043,MEMO,1
Listas,2024EP,01-014-044,MEMO,1
Listas,2024EP,01-014-045,MEMO,1
Listas,2024EP,01-014-046,MEMO,3
Listas,2024EP,01-014-047,MEMO,0
Listas,2024EP,01-014-048,MEMO,2
Listas,2024EP,01-014-049,MEMO,4
Listas,2024EP,01-014-050,MEMO,2
Listas,2024EP,01-014-051,MEMO,3
Listas,2024EP,01-014-052,MEMO,0
Listas,2024EP,01-014-053,MEMO,4
Listas,2024EP,01-014-054,MEMO,3
Listas,2024EP,01-014-055,MEMO,1
Listas,2024EP,01-014-056,MEMO,3
Listas,2024EP,01-014-057,MEMO,3
Listas,2024EP,01-014-058,MEMO,1
Listas,2024EP,01-014-059,MEMO,0
Listas,2024EP,01-014-060,MEMO,1
Listas,2024EP,01-014-061,MEMO,5
Listas,2024EP,01-014-062,MEMO,3
Listas,2024EP,01-014-063,MEMO,0
Listas,2024EP,01-014-064,MEMO,3
Listas,2024EP,01-014-065,MEMO,3
Listas,2024EP,01-014-066,MEMO,2
Listas,2024EP,01-014-067,MEMO,1
Listas,2024EP,01-014-068,MEMO,3
Listas,2024EP,01-014-069,MEMO,0
Listas,2024EP,01-014-070,MEMO,1
Listas,2024EP,01-014-071,MEMO,1
Listas,2024EP,01-014-072,MEMO,3
Listas,2024EP,01-014-073,MEMO,1
Listas,2024EP,01-014-074,MEMO,1
Listas,2024EP,01-014-075,MEMO,2
Listas,2024EP,01-014-076,MEMO,2
Listas,2024EP,01-015-001,MEMO,3
Listas,2024EP,01-015-002,MEMO,0
Listas,2024EP,01-015-003,MEMO,3
Listas,2024EP,01-015-004,MEMO,2
Listas,2024EP,01-015-005,MEMO,2
Listas,2024EP,01-015-006,MEMO,1
Listas,2024EP,01-015-007,MEMO,2
Listas,2024EP,01-015-008,MEMO,0
Listas,2024EP,01-015-009,MEMO,3
Listas,2024EP,01-015-010,MEMO,7
Listas,2024EP,01-015-011,MEMO,3
Listas,2024EP,01-015-012,MEMO,5
Listas,2024EP,01-015-013,MEMO,3
Listas,2024EP,01-015-014,MEMO,5
Listas,2024EP,01-015-015,MEMO,4
Listas,2024EP,01-015-016,MEMO,2
Listas,2024EP,01-015-017,MEMO,5
Listas,2024EP,01-015-018,MEMO,3
Listas,2024EP,01-015-019,MEMO,2
Listas,2024EP,01-015-020,MEMO,3
Listas,2024EP,01-015-021,MEMO,1
Listas,2024EP,01-015-022,MEMO,1
Listas,2024EP,01-015-023,MEMO,0
Listas,2024EP,01-015-024,MEMO,0
Listas,2024EP,01-015-025,MEMO,2
Listas,2024EP,01-015-026,MEMO,3
Listas,2024EP,01-015-027,MEMO,4
Listas,2024EP,01-015-028,MEMO,2
Listas,2024EP,01-015-029,MEMO,5
Listas,2024EP,01-015-030,MEMO,1
Listas,2024EP,01-015-031,MEMO,0
Listas,2024EP,01-015-032,MEMO,3
Listas,2024EP,01-015-033,MEMO,3
Listas,2024EP,01-015-034,MEMO,0
Listas,2024EP,01-015-035,MEMO,1
Listas,2024EP,01-015-036,MEMO,1
Listas,2024EP,01-015-037,MEMO,1
Listas,2024EP,01-015-038,MEMO,2
Listas,2024EP,01-015-039,MEMO,1
Listas,2024EP,01-015-040,MEMO,3
Listas,2024EP,01-015-041,MEMO,1
Listas,2024EP,01-015-042,MEMO,3
Listas,2024EP,01-015-043,MEMO,0
Listas,2024EP,01-015-044,MEMO,3
Listas,2024EP,01-015-045,MEMO,1
Listas,2024EP,01-015-046,MEMO,3
Listas,2024EP,01-015-047,MEMO,2
Listas,2024EP,01-015-048,MEMO,2
Listas,2024EP,01-015-049,MEMO,1
Listas,2024EP,01-015-050,MEMO,1
Listas,2024EP,01-015-051,MEMO,2
Listas,2024EP,01-015-052,MEMO,2
Listas,2024EP,01-015-053,MEMO,1
Listas,2024EP,01-015-054,MEMO,5
Listas,2024EP,01-015-055,MEMO,1
Listas,2024EP,01-015-056,MEMO,5
Listas,2024EP,01-015-057,MEMO,2
Listas,2024EP,01-015-058,MEMO,2
Listas,2024EP,01-015-059,MEMO,2
Listas,2024EP,01-015-060,MEMO,1
Listas,2024EP,01-016-001,MEMO,3
Listas,2024EP,01-016-002,MEMO,3
Listas,2024EP,01-016-003,MEMO,0
Listas,2024EP,01-016-004,MEMO,3
Listas,2024EP,01-016-005,MEMO,1
Listas,2024EP,01-016-006,MEMO,4
Listas,2024EP,01-016-007,MEMO,3
Listas,2024EP,01-016-008,MEMO,4
Listas,2024EP,01-016-009,MEMO,0
Listas,2024EP,01-016-010,MEMO,1
Listas,2024EP,01-016-011,MEMO,2
Listas,2024EP,01-016-012,MEMO,4
Listas,2024EP,01-016-013,MEMO,5
Listas,2024EP,01-016-014,MEMO,3
Listas,2024EP,01-016-015,MEMO,5
Listas,2024EP,01-016-016,MEMO,2
Listas,2024EP,01-016-017,MEMO,1
Listas,2024EP,01-016-018,MEMO,1
Listas,2024EP,01-016-019,MEMO,0
Listas,2024EP,01-016-020,MEMO,3
Listas,2024EP,01-016-021,MEMO,3
Listas,2024EP,01-016-022,MEMO,2
Listas,2024EP,01-016-023,MEMO,1
Listas,2024EP,01-016-024,MEMO,0
Listas,2024EP,01-016-025,MEMO,3
Listas,2024EP,01-016-026,MEMO,4
Listas,2024EP,01-016-027,MEMO,1
Listas,2024EP,01-016-028,MEMO,3
Listas,2024EP,01-016-029,MEMO,3
Listas,2024EP,01-016-030,MEMO,2
Listas,2024EP,01-016-031,MEMO,0
Listas,2024EP,01-016-032,MEMO,6
Listas,2024EP,01-016-033,MEMO,3
Listas,2024EP,01-016-034,MEMO,0
Listas,2024EP,01-016-035,MEMO,2
Listas,2024EP,01-016-036,MEMO,0
Listas,2024EP,01-016-037,MEMO,4
Listas,2024EP,01-016-038,MEMO,6
Listas,2024EP,01-016-039,MEMO,0
Listas,2024EP,01-016-040,MEMO,0
Listas,2024EP,01-016-041,MEMO,0
Listas,2024EP,01-016-042,MEMO,4
Listas,2024EP,01-016-043,MEMO,4
Listas,2024EP,01-016-044,MEMO,0
Listas,2024EP,01-016-045,MEMO,3
Listas,2024EP,01-016-046,MEMO,1
Listas,2024EP,01-016-047,MEMO,1
Listas,2024EP,01-016-048,MEMO,0
Listas,2024EP,01-016-049,MEMO,1
Listas,2024EP,01-016-050,MEMO,1
Listas,2024EP,01-016-051,MEMO,2
Listas,2024EP,01-016-052,MEMO,1
Listas,2024EP,01-016-053,MEMO,1
Listas,2024EP,01-016-054,MEMO,2
Listas,2024EP,01-016-055,MEMO,0
Listas,2024EP,01-016-056,MEMO,2
Listas,2024EP,01-016-057,MEMO,0
Listas,2024EP,01-016-058,MEMO,0
Listas,2024EP,01-016-059,MEMO,2
Listas,2024EP,01-016-060,MEMO,4
Listas,2024EP,01-016-061,MEMO,1
Listas,2024EP,01-016-062,MEMO,1
Listas,2024EP,01-016-063,MEMO,0
Listas,2024EP,01-017-001,MEMO,0
Listas,2024EP,01-017-002,MEMO,3
Listas,2024EP,01-017-003,MEMO,2
Listas,2024EP,01-017-004,MEMO,1
Listas,2024EP,01-017-005,MEMO,0
Listas,2024EP,01-017-006,MEMO,1
Listas,2024EP,01-017-007,MEMO,2
Listas,2024EP,01-017-008,MEMO,1
Listas,2024EP,01-017-009,MEMO,1
Listas,2024EP,01-017-010,MEMO,2
Listas,2024EP,01-017-011,MEMO,1
Listas,2024EP,01-017-012,MEMO,3
Listas,2024EP,01-017-013,MEMO,2
Listas,2024EP,01-017-014,MEMO,0
Listas,2024EP,01-017-015,MEMO,1
Listas,2024EP,01-017-016,MEMO,2
Listas,2024EP,01-017-017,MEMO,2
Listas,2024EP,01-017-018,MEMO,0
Listas,2024EP,01-017-019,MEMO,2
Listas,2024EP,01-017-020,MEMO,3
Listas,2024EP,01-017-021,MEMO,1
Listas,2024EP,01-017-022,MEMO,0
Listas,2024EP,01-017-023,MEMO,1
Listas,2024EP,01-017-024,MEMO,4
Listas,2024EP,01-017-025,MEMO,4
Listas,2024EP,01-017-026,MEMO,5
Listas,2024EP,01-017-027,MEMO,2
Listas,2024EP,01-017-028,MEMO,6
Listas,2024EP,01-017-029,MEMO,1
Listas,2024EP,01-017-030,MEMO,3
Listas,2024EP,01-017-031,MEMO,3
Listas,2024EP,01-017-032,MEMO,0
Listas,2024EP,01-017-033,MEMO,2
Listas,2024EP,01-017-034,MEMO,2
Listas,2024EP,01-017-035,MEMO,3
Listas,2024EP,01-017-036,MEMO,3
Listas,2024EP,01-017-037,MEMO,2
Listas,2024EP,01-017-038,MEMO,3
Listas,2024EP,01-017-039,MEMO,1
Listas,2024EP,01-017-040,MEMO,2
Listas,2024EP,01-017-041,MEMO,4
Listas,2024EP,01-017-042,MEMO,2
Listas,2024EP,01-017-043,MEMO,0
Listas,2024EP,01-017-044,MEMO,1
Listas,2024EP,01-017-045,MEMO,0
Listas,2024EP,01-017-046,MEMO,0
Listas,2024EP,01-017-047,MEMO,1
Listas,2024EP,01-017-048,MEMO,8
Listas,2024EP,01-017-049,MEMO,0
Listas,2024EP,01-017-050,MEMO,3
Listas,2024EP,01-017-051,MEMO,1
Listas,2024EP,01-017-052,MEMO,1
Listas,2024EP,01-017-053,MEMO,0
Listas,2024EP,01-017-054,MEMO,2
Listas,2024EP,01-017-055,MEMO,2
Listas,2024EP,01-017-056,MEMO,0
Listas,2024EP,01-017-057,MEMO,3
Listas,2024EP,01-017-058,MEMO,1
Listas,2024EP,01-017-059,MEMO,4
Listas,2024EP,01-017-060,MEMO,1
Listas,2024EP,01-017-061,MEMO,3
Listas,2024EP,01-017-062,MEMO,2
Listas,2024EP,01-017-063,MEMO,4
Listas,2024EP,01-017-064,MEMO,1
Listas,2024EP,01-017-065,MEMO,3
Listas,2024EP,01-017-066,MEMO,2
Listas,2024EP,01-017-067,MEMO,2
Listas,2024EP,01-017-068,MEMO,2
Listas,2024EP,01-017-069,MEMO,0
Listas,2024EP,01-017-070,MEMO,1
Listas,2024EP,01-017-071,MEMO,0
Listas,2024EP,01-017-072,MEMO,1
Listas,2024EP,01-017-073,MEMO,3
Listas,2024EP,01-017-074,MEMO,1
Listas,2024EP,01-017-075,MEMO,2
Listas,2024EP,01-018-001,MEMO,3
Listas,2024EP,01-018-002,MEMO,3
Listas,2024EP,01-018-003,MEMO,2
Listas,2024EP,01-018-004,MEMO,2
Listas,2024EP,01-018-005,MEMO,3
Listas,2024EP,01-018-006,MEMO,5
Listas,2024EP,01-018-007,MEMO,3
Listas,2024EP,01-018-008,MEMO,1
Listas,2024EP,01-018-009,MEMO,3
Listas,2024EP,01-018-010,MEMO,3
Listas,2024EP,01-018-011,MEMO,0
Listas,2024EP,01-018-012,MEMO,3
Listas,2024EP,01-018-013,MEMO,1
Listas,2024EP,01-018-014,MEMO,1
Listas,2024EP,01-018-015,MEMO,4
Listas,2024EP,01-018-016,MEMO,6
Listas,2024EP,01-018-017,MEMO,1
Listas,2024EP,01-018-018,MEMO,1
Listas,2024EP,01-018-019,MEMO,4
Listas,2024EP,01-018-020,MEMO,4
Listas,2024EP,01-018-021,MEMO,1
Listas,2024EP,01-018-022,MEMO,1
Listas,2024EP,01-018-023,MEMO,2
Listas,2024EP,01-018-024,MEMO,1
Listas,2024EP,01-018-025,MEMO,3
Listas,2024EP,01-018-026,MEMO,1
Listas,2024EP,01-018-027,MEMO,3
Listas,2024EP,01-018-028,MEMO,4
Listas,2024EP,01-018-029,MEMO,2
Listas,2024EP,01-018-030,MEMO,3
Listas,2024EP,01-018-031,MEMO,8
Listas,2024EP,01-018-032,MEMO,1
Listas,2024EP,01-018-033,MEMO,0
Listas,2024EP,01-018-034,MEMO,2
Listas,2024EP,01-018-035,MEMO,3
Listas,2024EP,01-018-036,MEMO,3
Listas,2024EP,01-018-037,MEMO,3
Listas,2024EP,01-018-038,MEMO,3
Listas,2024EP,01-018-039,MEMO,4
Listas,2024EP,01-018-040,MEMO,1
Listas,2024EP,01-018-041,MEMO,4
Listas,2024EP,01-018-042,MEMO,0
Listas,2024EP,01-018-043,MEMO,1
Listas,2024EP,01-018-044,MEMO,1
Listas,2024EP,01-018-045,MEMO,1
Listas,2024EP,01-018-046,MEMO,1
Listas,2024EP,01-018-047,MEMO,5
Listas,2024EP,01-018-048,MEMO,3
Listas,2024EP,01-018-049,MEMO,3
Listas,2024EP,01-018-050,MEMO,4
Listas,2024EP,01-018-051,MEMO,1
Listas,2024EP,01-018-052,MEMO,0
Listas,2024EP,01-018-053,MEMO,6
Listas,2024EP,01-018-054,MEMO,9
Listas,2024EP,01-018-055,MEMO,4
Listas,2024EP,01-018-056,MEMO,3
Listas,2024EP,01-018-057,MEMO,1
Listas,2024EP,01-018-058,MEMO,4
Listas,2024EP,01-018-059,MEMO,3
Listas,2024EP,01-018-060,MEMO,3
Listas,2024EP,01-018-061,MEMO,2
Listas,2024EP,01-018-062,MEMO,3
Listas,2024EP,01-018-063,MEMO,3
Listas,2024EP,01-018-064,MEMO,3
Listas,2024EP,01-018-065,MEMO,4
Listas,2024EP,01-018-066,MEMO,1
Listas,2024EP,01-018-067,MEMO,2
Listas,2024EP,01-018-068,MEMO,0
Listas,2024EP,01-018-069,MEMO,1
Listas,2024EP,01-018-070,MEMO,3
Listas,2024EP,01-018-071,MEMO,0
Listas,2024EP,01-018-072,MEMO,4
Listas,2024EP,01-018-073,MEMO,0
Listas,2024EP,01-018-074,MEMO,1
Listas,2024EP,01-018-075,MEMO,2
Listas,2024EP,01-018-076,MEMO,2
Listas,2024EP,01-018-077,MEMO,4
Listas,2024EP,01-019-001,MEMO,2
Listas,2024EP,01-019-002,MEMO,6
Listas,2024EP,01-019-003,MEMO,4
Listas,2024EP,01-019-004,MEMO,0
Listas,2024EP,01-019-005,MEMO,2
Listas,2024EP,01-019-006,MEMO,2
Listas,2024EP,01-019-007,MEMO,0
Listas,2024EP,01-019-008,MEMO,4
Listas,2024EP,01-019-009,MEMO,3
Listas,2024EP,01-019-010,MEMO,1
Listas,2024EP,01-019-011,MEMO,2
Listas,2024EP,01-019-012,MEMO,3
Listas,2024EP,01-019-013,MEMO,0
Listas,2024EP,01-019-014,MEMO,3
Listas,2024EP,01-019-015,MEMO,0
Listas,2024EP,01-019-016,MEMO,2
Listas,2024EP,01-019-017,MEMO,3
Listas,2024EP,01-019-018,MEMO,5
Listas,2024EP,01-019-019,MEMO,2
Listas,2024EP,01-019-020,MEMO,2
Listas,2024EP,01-019-021,MEMO,3
Listas,2024EP,01-019-022,MEMO,2
Listas,2024EP,01-019-023,MEMO,0
Listas,2024EP,01-019-024,MEMO,1
Listas,2024EP,01-019-025,MEMO,1
Listas,2024EP,01-019-026,MEMO,1
Listas,2024EP,01-019-027,MEMO,2
Listas,2024EP,01-019-028,MEMO,5
Listas,2024EP,01-019-029,MEMO,2
Listas,2024EP,01-019-030,MEMO,1
Listas,2024EP,01-019-031,MEMO,3
Listas,2024EP,01-019-032,MEMO,2
Listas,2024EP,01-019-033,MEMO,2
Listas,2024EP,01-019-034,MEMO,3
Listas,2024EP,01-019-035,MEMO,0
Listas,2024EP,01-019-036,MEMO,2
Listas,2024EP,01-019-037,MEMO,0
Listas,2024EP,01-019-038,MEMO,1
Listas,2024EP,01-019-039,MEMO,2
Listas,2024EP,01-019-040,MEMO,2
Listas,2024EP,01-019-041,MEMO,1
Listas,2024EP,01-019-042,MEMO,5
Listas,2024EP,01-019-043,MEMO,1
Listas,2024EP,01-020-001,MEMO,4
Listas,2024EP,01-020-002,MEMO,7
Listas,2024EP,01-020-003,MEMO,2
Listas,2024EP,01-020-004,MEMO,1
Listas,2024EP,01-020-005,MEMO,4
Listas,2024EP,01-020-006,MEMO,0
Listas,2024EP,01-020-007,MEMO,2
Listas,2024EP,01-020-008,MEMO,3
Listas,2024EP,01-020-009,MEMO,3
Listas,2024EP,01-020-010,MEMO,3
Listas,2024EP,01-020-011,MEMO,2
Listas,2024EP,01-020-012,MEMO,1
Listas,2024EP,01-020-013,MEMO,4
Listas,2024EP,01-020-014,MEMO,2
Listas,2024EP,01-020-015,MEMO,2
Listas,2024EP,01-020-016,MEMO,1
Listas,2024EP,01-020-017,MEMO,1
Listas,2024EP,01-020-018,MEMO,3
Listas,2024EP,01-020-019,MEMO,2
Listas,2024EP,01-020-020,MEMO,3
Listas,2024EP,01-020-021,MEMO,1
Listas,2024EP,01-020-022,MEMO,2
Listas,2024EP,01-020-023,MEMO,5
Listas,2024EP,01-020-024,MEMO,0
Listas,2024EP,01-020-025,MEMO,0
Listas,2024EP,01-020-026,MEMO,2
Listas,2024EP,01-020-027,MEMO,0
Listas,2024EP,01-020-028,MEMO,1
Listas,2024EP,01-020-029,MEMO,5
Listas,2024EP,01-020-030,MEMO,0
Listas,2024EP,01-020-031,MEMO,1
Listas,2024EP,01-020-032,MEMO,2
Listas,2024EP,01-020-033,MEMO,1
Listas,2024EP,01-020-034,MEMO,3
Listas,2024EP,01-020-035,MEMO,3
Listas,2024EP,01-020-036,MEMO,0
Listas,2024EP,01-020-037,MEMO,2
Listas,2024EP,01-020-038,MEMO,1
Listas,2024EP,01-020-039,MEMO,4
Listas,2024EP,01-020-040,MEMO,1
Listas,2024EP,01-020-041,MEMO,3
Listas,2024EP,01-020-042,MEMO,5
Listas,2024EP,01-020-043,MEMO,1
Listas,2024EP,01-020-044,MEMO,0
Listas,2024EP,01-020-045,MEMO,1
Listas,2024EP,01-020-046,MEMO,1
Listas,2024EP,01-020-047,MEMO,0
Listas,2024EP,01-020-048,MEMO,1
Listas,2024EP,01-020-049,MEMO,0
Listas,2024EP,01-020-050,MEMO,1
Listas,2024EP,01-020-051,MEMO,4
Listas,2024EP,01-020-052,MEMO,4
Listas,2024EP,01-020-053,MEMO,0
Listas,2024EP,01-020-054,MEMO,0
Listas,2024EP,01-020-055,MEMO,4
Listas,2024EP,01-020-056,MEMO,0
Listas,2024EP,01-020-057,MEMO,2
Listas,2024EP,01-020-058,MEMO,3
Listas,2024EP,01-020-059,MEMO,2
Listas,2024EP,01-020-060,MEMO,2
Listas,2024EP,01-020-061,MEMO,2
Listas,2024EP,01-020-062,MEMO,1
Listas,2024EP,01-021-001,MEMO,1
Listas,2024EP,01-021-002,MEMO,1
Listas,2024EP,01-021-003,MEMO,9
Listas,2024EP,01-021-004,MEMO,5
Listas,2024EP,01-021-005,MEMO,0
Listas,2024EP,01-021-006,MEMO,2
Listas,2024EP,01-021-007,MEMO,3
Listas,2024EP,01-021-008,MEMO,2
Listas,2024EP,01-021-009,MEMO,3
Listas,2024EP,01-021-010,MEMO,2
Listas,2024EP,01-021-011,MEMO,1
Listas,2024EP,01-021-012,MEMO,1
Listas,2024EP,01-021-013,MEMO,2
Listas,2024EP,01-021-014,MEMO,5
Listas,2024EP,01-021-015,MEMO,1
Listas,2024EP,01-021-016,MEMO,3
Listas,2024EP,01-021-017,MEMO,1
Listas,2024EP,01-021-018,MEMO,6
Listas,2024EP,01-021-019,MEMO,1
Listas,2024EP,01-021-020,MEMO,4
Listas,2024EP,01-021-021,MEMO,0
Listas,2024EP,01-021-022,MEMO,0
Listas,2024EP,01-021-023,MEMO,0
Listas,2024EP,01-021-024,MEMO,1
Listas,2024EP,01-021-025,MEMO,3
Listas,2024EP,01-021-026,MEMO,1
Listas,2024EP,01-021-027,MEMO,0
Listas,2024EP,01-021-028,MEMO,0
Listas,2024EP,01-021-029,MEMO,2
Listas,2024EP,01-021-030,MEMO,2
