SZAVAZOKOR,MEGYEKOD,MEGYE,OEVK,SZEKHELY,SZH_KER,TELEPULES_SORSZAM,TELEPULES,OEVK14,OEVK26
10-024-003,10,HEVES,03,Hatvan,,024,Ecséd,03,03
10-025-001,10,HEVES,01,Eger,,025,Eger,01,01
10-025-002,10,HEVES,01,Eger,,025,Eger,01,01
10-025-003,10,HEVES,01,Eger,,025,Eger,01,01
10-025-004,10,HEVES,01,Eger,,025,Eger,01,01
10-025-005,10,HEVES,01,Eger,,025,Eger,01,01
10-025-006,10,HEVES,01,Eger,,025,Eger,01,01
10-025-007,10,HEVES,01,Eger,,025,Eger,01,01
10-025-008,10,HEVES,01,Eger,,025,Eger,01,01
10-025-009,10,HEVES,01,Eger,,025,Eger,01,01
10-025-010,10,HEVES,01,Eger,,025,Eger,01,01
10-025-011,10,HEVES,01,Eger,,025,Eger,01,01
10-025-012,10,HEVES,01,Eger,,025,Eger,01,01
10-025-013,10,HEVES,01,Eger,,025,Eger,01,01
10-025-014,10,HEVES,01,Eger,,025,Eger,01,01
10-025-015,10,HEVES,01,Eger,,025,Eger,01,01
10-025-016,10,HEVES,01,Eger,,025,Eger,01,01
10-025-017,10,HEVES,01,Eger,,025,Eger,01,01
10-025-018,10,HEVES,01,Eger,,025,Eger,01,01
10-025-019,10,HEVES,01,Eger,,025,Eger,01,01
10-025-020,10,HEVES,01,Eger,,025,Eger,01,01
10-025-021,10,HEVES,01,Eger,,025,Eger,01,01
10-025-022,10,HEVES,01,Eger,,025,Eger,01,01
10-025-023,10,HEVES,01,Eger,,025,Eger,01,01
10-025-024,10,HEVES,01,Eger,,025,Eger,01,01
10-025-025,10,HEVES,01,Eger,,025,Eger,01,01
10-025-026,10,HEVES,01,Eger,,025,Eger,01,01
10-025-027,10,HEVES,01,Eger,,025,Eger,01,01
10-025-028,10,HEVES,01,Eger,,025,Eger,01,01
10-025-029,10,HEVES,01,Eger,,025,Eger,01,01
10-025-030,10,HEVES,01,Eger,,025,Eger,01,01
10-025-031,10,HEVES,01,Eger,,025,Eger,01,01
10-025-032,10,HEVES,01,Eger,,025,Eger,01,01
10-025-033,10,HEVES,01,Eger,,025,Eger,01,01
10-025-034,10,HEVES,01,Eger,,025,Eger,01,01
10-025-035,10,HEVES,01,Eger,,025,Eger,01,01
10-025-036,10,HEVES,01,Eger,,025,Eger,01,01
10-025-037,10,HEVES,01,Eger,,025,Eger,01,01
10-025-038,10,HEVES,01,Eger,,025,Eger,01,01
10-025-039,10,HEVES,01,Eger,,025,Eger,01,01
10-025-040,10,HEVES,01,Eger,,025,Eger,01,01
10-025-041,10,HEVES,01,Eger,,025,Eger,01,01
10-025-042,10,HEVES,01,Eger,,025,Eger,01,01
10-025-043,10,HEVES,01,Eger,,025,Eger,01,01
10-025-044,10,HEVES,01,Eger,,025,Eger,01,01
10-025-045,10,HEVES,01,Eger,,025,Eger,01,01
10-025-046,10,HEVES,01,Eger,,025,Eger,01,01
10-025-047,10,HEVES,01,Eger,,025,Eger,01,01
10-026-001,10,HEVES,01,Eger,,026,Egerbakta,01,01
10-027-001,10,HEVES,02,Gyöngyös,,027,Egerbocs,02,02
10-028-001,10,HEVES,02,Gyöngyös,,028,Egercsehi,02,02
10-028-002,10,HEVES,02,Gyöngyös,,028,Egercsehi,02,02
10-028-003,10,HEVES,02,Gyöngyös,,028,Egercsehi,02,02
10-029-001,10,HEVES,01,Eger,,029,Egerfarmos,01,01
10-030-001,10,HEVES,01,Eger,,030,Egerszalók,01,01
10-030-002,10,HEVES,01,Eger,,030,Egerszalók,01,01
10-031-001,10,HEVES,01,Eger,,031,Egerszólát,01,01
10-032-001,10,HEVES,02,Gyöngyös,,032,Erdõkövesd,02,02
10-033-001,10,HEVES,03,Hatvan,,033,Erdõtelek,03,03
10-033-002,10,HEVES,03,Hatvan,,033,Erdõtelek,03,03
10-033-003,10,HEVES,03,Hatvan,,033,Erdõtelek,03,03
10-034-001,10,HEVES,03,Hatvan,,034,Erk,03,03
10-035-001,10,HEVES,02,Gyöngyös,,035,Fedémes,02,02
10-036-001,10,HEVES,02,Gyöngyös,,036,Feldebrõ,02,02
10-037-001,10,HEVES,01,Eger,,037,Felsõtárkány,01,01
10-037-002,10,HEVES,01,Eger,,037,Felsõtárkány,01,01
10-037-003,10,HEVES,01,Eger,,037,Felsõtárkány,01,01
10-038-001,10,HEVES,01,Eger,,038,Füzesabony,01,01
10-038-002,10,HEVES,01,Eger,,038,Füzesabony,01,01
10-038-003,10,HEVES,01,Eger,,038,Füzesabony,01,01
10-038-004,10,HEVES,01,Eger,,038,Füzesabony,01,01
10-038-005,10,HEVES,01,Eger,,038,Füzesabony,01,01
10-038-006,10,HEVES,01,Eger,,038,Füzesabony,01,01
10-038-007,10,HEVES,01,Eger,,038,Füzesabony,01,01
10-038-008,10,HEVES,01,Eger,,038,Füzesabony,01,01
10-039-001,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-002,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-003,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-004,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-005,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-006,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-007,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-008,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-009,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-010,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-011,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-012,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-013,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-014,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-015,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-016,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-017,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-018,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-019,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-020,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-021,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-022,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-023,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-024,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-025,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-026,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-027,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-028,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-029,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-039-030,10,HEVES,02,Gyöngyös,,039,Gyöngyös,02,02
10-040-001,10,HEVES,03,Hatvan,,040,Gyöngyöshalász,03,03
10-040-002,10,HEVES,03,Hatvan,,040,Gyöngyöshalász,03,03
10-041-001,10,HEVES,02,Gyöngyös,,041,Gyöngyösoroszi,02,02
10-042-001,10,HEVES,02,Gyöngyös,,042,Gyöngyöspata,02,02
10-042-002,10,HEVES,02,Gyöngyös,,042,Gyöngyöspata,02,02
10-043-001,10,HEVES,02,Gyöngyös,,043,Gyöngyössolymos,02,02
10-043-002,10,HEVES,02,Gyöngyös,,043,Gyöngyössolymos,02,02
10-043-003,10,HEVES,02,Gyöngyös,,043,Gyöngyössolymos,02,02
10-044-001,10,HEVES,02,Gyöngyös,,044,Gyöngyöstarján,02,02
10-044-002,10,HEVES,02,Gyöngyös,,044,Gyöngyöstarján,02,02
10-045-001,10,HEVES,02,Gyöngyös,,045,Halmajugra,02,02
10-045-002,10,HEVES,02,Gyöngyös,,045,Halmajugra,02,02
10-046-001,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-002,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-003,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-004,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-005,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-006,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-007,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-008,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-009,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-010,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-011,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-012,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-013,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-014,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-015,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-016,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-046-017,10,HEVES,03,Hatvan,,046,Hatvan,03,03
10-047-001,10,HEVES,03,Hatvan,,047,Heréd,03,03
10-047-002,10,HEVES,03,Hatvan,,047,Heréd,03,03
10-048-001,10,HEVES,03,Hatvan,,048,Heves,03,03
10-048-002,10,HEVES,03,Hatvan,,048,Heves,03,03
10-048-003,10,HEVES,03,Hatvan,,048,Heves,03,03
10-048-004,10,HEVES,03,Hatvan,,048,Heves,03,03
10-048-005,10,HEVES,03,Hatvan,,048,Heves,03,03
10-048-006,10,HEVES,03,Hatvan,,048,Heves,03,03
10-048-007,10,HEVES,03,Hatvan,,048,Heves,03,03
10-048-008,10,HEVES,03,Hatvan,,048,Heves,03,03
10-048-009,10,HEVES,03,Hatvan,,048,Heves,03,03
10-049-001,10,HEVES,02,Gyöngyös,,049,Hevesaranyos,02,02
10-050-001,10,HEVES,03,Hatvan,,050,Hevesvezekény,03,03
10-051-001,10,HEVES,03,Hatvan,,051,Hort,03,03
10-051-002,10,HEVES,03,Hatvan,,051,Hort,03,03
10-051-003,10,HEVES,03,Hatvan,,051,Hort,03,03
10-051-004,10,HEVES,03,Hatvan,,051,Hort,03,03
10-052-001,10,HEVES,02,Gyöngyös,,052,Istenmezeje,02,02
10-052-002,10,HEVES,02,Gyöngyös,,052,Istenmezeje,02,02
10-052-003,10,HEVES,02,Gyöngyös,,052,Istenmezeje,02,02
10-053-001,10,HEVES,02,Gyöngyös,,053,Ivád,02,02
10-054-001,10,HEVES,03,Hatvan,,054,Karácsond,03,03
10-054-002,10,HEVES,03,Hatvan,,054,Karácsond,03,03
10-054-003,10,HEVES,03,Hatvan,,054,Karácsond,03,03
10-055-001,10,HEVES,02,Gyöngyös,,055,Kál,02,02
10-055-002,10,HEVES,02,Gyöngyös,,055,Kál,02,02
10-055-003,10,HEVES,02,Gyöngyös,,055,Kál,02,02
10-055-004,10,HEVES,02,Gyöngyös,,055,Kál,02,02
10-056-001,10,HEVES,02,Gyöngyös,,056,Kápolna,02,02
10-056-002,10,HEVES,02,Gyöngyös,,056,Kápolna,02,02
10-057-001,10,HEVES,01,Eger,,057,Kerecsend,01,01
10-057-002,10,HEVES,01,Eger,,057,Kerecsend,01,01
10-058-001,10,HEVES,02,Gyöngyös,,058,Kisfüzes,02,02
10-059-001,10,HEVES,03,Hatvan,,059,Kisköre,03,03
10-059-002,10,HEVES,03,Hatvan,,059,Kisköre,03,03
10-059-003,10,HEVES,03,Hatvan,,059,Kisköre,03,03
10-060-001,10,HEVES,02,Gyöngyös,,060,Kisnána,02,02
10-061-001,10,HEVES,02,Gyöngyös,,061,Kompolt,02,02
10-061-002,10,HEVES,02,Gyöngyös,,061,Kompolt,02,02
10-062-001,10,HEVES,01,Eger,,062,Kömlõ,01,01
10-062-002,10,HEVES,01,Eger,,062,Kömlõ,01,01
10-063-001,10,HEVES,03,Hatvan,,063,Lõrinci,03,03
10-063-002,10,HEVES,03,Hatvan,,063,Lõrinci,03,03
10-063-003,10,HEVES,03,Hatvan,,063,Lõrinci,03,03
10-063-004,10,HEVES,03,Hatvan,,063,Lõrinci,03,03
10-063-005,10,HEVES,03,Hatvan,,063,Lõrinci,03,03
10-063-006,10,HEVES,03,Hatvan,,063,Lõrinci,03,03
10-064-001,10,HEVES,03,Hatvan,,064,Ludas,03,03
10-065-001,10,HEVES,01,Eger,,065,Maklár,01,01
10-065-002,10,HEVES,01,Eger,,065,Maklár,01,01
10-065-003,10,HEVES,01,Eger,,065,Maklár,01,01
10-066-001,10,HEVES,02,Gyöngyös,,066,Markaz,02,02
10-066-002,10,HEVES,02,Gyöngyös,,066,Markaz,02,02
10-067-001,10,HEVES,02,Gyöngyös,,067,Mátraballa,02,02
10-068-001,10,HEVES,02,Gyöngyös,,068,Mátraderecske,02,02
10-068-002,10,HEVES,02,Gyöngyös,,068,Mátraderecske,02,02
10-069-001,10,HEVES,02,Gyöngyös,,069,Mátraszentimre,02,02
10-070-001,10,HEVES,01,Eger,,070,Mezõszemere,01,01
10-071-001,10,HEVES,01,Eger,,071,Mezõtárkány,01,01
10-072-001,10,HEVES,02,Gyöngyös,,072,Mikófalva,02,02
10-073-001,10,HEVES,02,Gyöngyös,,073,Mónosbél,02,02
10-074-001,10,HEVES,03,Hatvan,,074,Nagyfüged,03,03
10-075-001,10,HEVES,03,Hatvan,,075,Nagykökényes,03,03
10-076-001,10,HEVES,03,Hatvan,,076,Nagyréde,03,03
10-076-002,10,HEVES,03,Hatvan,,076,Nagyréde,03,03
10-076-003,10,HEVES,03,Hatvan,,076,Nagyréde,03,03
10-077-001,10,HEVES,01,Eger,,077,Nagytálya,01,01
10-078-001,10,HEVES,03,Hatvan,,078,Nagyút,03,03
10-079-001,10,HEVES,02,Gyöngyös,,079,Nagyvisnyó,02,02
10-080-001,10,HEVES,01,Eger,,080,Noszvaj,01,01
10-080-002,10,HEVES,01,Eger,,080,Noszvaj,01,01
10-081-001,10,HEVES,01,Eger,,081,Novaj,01,01
10-081-002,10,HEVES,01,Eger,,081,Novaj,01,01
10-082-001,10,HEVES,01,Eger,,082,Ostoros,01,01
10-082-002,10,HEVES,01,Eger,,082,Ostoros,01,01
10-082-003,10,HEVES,01,Eger,,082,Ostoros,01,01
10-083-001,10,HEVES,02,Gyöngyös,,083,Parád,02,02
10-083-002,10,HEVES,02,Gyöngyös,,083,Parád,02,02
10-083-003,10,HEVES,02,Gyöngyös,,083,Parád,02,02
10-083-004,10,HEVES,02,Gyöngyös,,083,Parád,02,02
10-084-001,10,HEVES,02,Gyöngyös,,084,Parádsasvár,02,02
10-085-001,10,HEVES,03,Hatvan,,085,Petõfibánya,03,03
10-085-002,10,HEVES,03,Hatvan,,085,Petõfibánya,03,03
10-086-001,10,HEVES,03,Hatvan,,086,Pély,03,03
10-087-001,10,HEVES,02,Gyöngyös,,087,Pétervására,02,02
10-087-002,10,HEVES,02,Gyöngyös,,087,Pétervására,02,02
10-087-003,10,HEVES,02,Gyöngyös,,087,Pétervására,02,02
10-088-001,10,HEVES,01,Eger,,088,Poroszló,01,01
10-088-002,10,HEVES,01,Eger,,088,Poroszló,01,01
10-088-003,10,HEVES,01,Eger,,088,Poroszló,01,01
10-089-001,10,HEVES,02,Gyöngyös,,089,Recsk,02,02
10-089-002,10,HEVES,02,Gyöngyös,,089,Recsk,02,02
10-089-003,10,HEVES,02,Gyöngyös,,089,Recsk,02,02
10-090-001,10,HEVES,03,Hatvan,,090,Rózsaszentmárton,03,03
10-090-002,10,HEVES,03,Hatvan,,090,Rózsaszentmárton,03,03
10-091-001,10,HEVES,01,Eger,,091,Sarud,01,01
10-092-001,10,HEVES,02,Gyöngyös,,092,Sirok,02,02
10-092-002,10,HEVES,02,Gyöngyös,,092,Sirok,02,02
10-092-003,10,HEVES,02,Gyöngyös,,092,Sirok,02,02
10-093-001,10,HEVES,02,Gyöngyös,,093,Szajla,02,02
10-093-002,10,HEVES,02,Gyöngyös,,093,Szajla,02,02
10-094-001,10,HEVES,02,Gyöngyös,,094,Szentdomonkos,02,02
10-095-001,10,HEVES,01,Eger,,095,Szihalom,01,01
10-095-002,10,HEVES,01,Eger,,095,Szihalom,01,01
10-096-001,10,HEVES,02,Gyöngyös,,096,Szilvásvárad,02,02
10-096-002,10,HEVES,02,Gyöngyös,,096,Szilvásvárad,02,02
10-097-001,10,HEVES,02,Gyöngyös,,097,Szúcs,02,02
10-097-002,10,HEVES,02,Gyöngyös,,097,Szúcs,02,02
10-098-001,10,HEVES,03,Hatvan,,098,Szûcsi,03,03
10-098-002,10,HEVES,03,Hatvan,,098,Szûcsi,03,03
10-099-001,10,HEVES,03,Hatvan,,099,Tarnabod,03,03
10-100-001,10,HEVES,02,Gyöngyös,,100,Tarnalelesz,02,02
10-100-002,10,HEVES,02,Gyöngyös,,100,Tarnalelesz,02,02
10-101-001,10,HEVES,03,Hatvan,,101,Tarnaméra,03,03
10-101-002,10,HEVES,03,Hatvan,,101,Tarnaméra,03,03
10-102-001,10,HEVES,03,Hatvan,,102,Tarnaörs,03,03
10-103-001,10,HEVES,02,Gyöngyös,,103,Tarnaszentmária,02,02
10-104-001,10,HEVES,03,Hatvan,,104,Tarnaszentmiklós,03,03
10-105-001,10,HEVES,03,Hatvan,,105,Tarnazsadány,03,03
10-105-002,10,HEVES,03,Hatvan,,105,Tarnazsadány,03,03
10-106-001,10,HEVES,03,Hatvan,,106,Tenk,03,03
10-107-001,10,HEVES,02,Gyöngyös,,107,Terpes,02,02
10-108-001,10,HEVES,01,Eger,,108,Tiszanána,01,01
10-108-002,10,HEVES,01,Eger,,108,Tiszanána,01,01
10-109-001,10,HEVES,02,Gyöngyös,,109,Tófalu,02,02
10-110-001,10,HEVES,01,Eger,,110,Újlõrincfalva,01,01
10-111-001,10,HEVES,03,Hatvan,,111,Vámosgyörk,03,03
10-111-002,10,HEVES,03,Hatvan,,111,Vámosgyörk,03,03
10-112-001,10,HEVES,02,Gyöngyös,,112,Váraszó,02,02
10-113-001,10,HEVES,02,Gyöngyös,,113,Verpelét,02,02
10-113-002,10,HEVES,02,Gyöngyös,,113,Verpelét,02,02
10-113-003,10,HEVES,02,Gyöngyös,,113,Verpelét,02,02
10-113-004,10,HEVES,02,Gyöngyös,,113,Verpelét,02,02
10-114-001,10,HEVES,02,Gyöngyös,,114,Vécs,02,02
10-115-001,10,HEVES,02,Gyöngyös,,115,Visonta,02,02
10-116-001,10,HEVES,03,Hatvan,,116,Visznek,03,03
10-117-001,10,HEVES,03,Hatvan,,117,Zagyvaszántó,03,03
10-117-002,10,HEVES,03,Hatvan,,117,Zagyvaszántó,03,03
10-118-001,10,HEVES,03,Hatvan,,118,Zaránk,03,03
10-119-001,10,HEVES,01,Eger,,119,Szarvaskõ,01,01
10-120-001,10,HEVES,02,Gyöngyös,,120,Pálosvörösmart,02,02
10-121-001,10,HEVES,03,Hatvan,,121,Kerekharaszt,03,03
11-001-001,11,JÁSZ-NAGYKUN-SZOLNOK,03,Karcag,,001,Abádszalók,03,03
11-001-002,11,JÁSZ-NAGYKUN-SZOLNOK,03,Karcag,,001,Abádszalók,03,03
11-001-003,11,JÁSZ-NAGYKUN-SZOLNOK,03,Karcag,,001,Abádszalók,03,03
11-001-004,11,JÁSZ-NAGYKUN-SZOLNOK,03,Karcag,,001,Abádszalók,03,03
11-001-005,11,JÁSZ-NAGYKUN-SZOLNOK,03,Karcag,,001,Abádszalók,03,03
11-002-001,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,002,Alattyán,02,02
11-002-002,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,002,Alattyán,02,02
11-003-001,11,JÁSZ-NAGYKUN-SZOLNOK,03,Karcag,,003,Berekfürdõ,03,03
11-004-001,11,JÁSZ-NAGYKUN-SZOLNOK,01,Szolnok,,004,Besenyszög,01,01
11-004-002,11,JÁSZ-NAGYKUN-SZOLNOK,01,Szolnok,,004,Besenyszög,01,01
11-004-003,11,JÁSZ-NAGYKUN-SZOLNOK,01,Szolnok,,004,Besenyszög,01,01
11-005-001,11,JÁSZ-NAGYKUN-SZOLNOK,04,Törökszentmiklós,,005,Cibakháza,04,04
11-005-002,11,JÁSZ-NAGYKUN-SZOLNOK,04,Törökszentmiklós,,005,Cibakháza,04,04
11-005-003,11,JÁSZ-NAGYKUN-SZOLNOK,04,Törökszentmiklós,,005,Cibakháza,04,04
11-005-004,11,JÁSZ-NAGYKUN-SZOLNOK,04,Törökszentmiklós,,005,Cibakháza,04,04
11-006-001,11,JÁSZ-NAGYKUN-SZOLNOK,01,Szolnok,,006,Csataszög,01,01
11-007-001,11,JÁSZ-NAGYKUN-SZOLNOK,04,Törökszentmiklós,,007,Cserkeszõlõ,04,04
11-007-002,11,JÁSZ-NAGYKUN-SZOLNOK,04,Törökszentmiklós,,007,Cserkeszõlõ,04,04
11-007-003,11,JÁSZ-NAGYKUN-SZOLNOK,04,Törökszentmiklós,,007,Cserkeszõlõ,04,04
11-008-001,11,JÁSZ-NAGYKUN-SZOLNOK,04,Törökszentmiklós,,008,Csépa,04,04
11-008-002,11,JÁSZ-NAGYKUN-SZOLNOK,04,Törökszentmiklós,,008,Csépa,04,04
11-009-001,11,JÁSZ-NAGYKUN-SZOLNOK,03,Karcag,,009,Fegyvernek,03,03
11-009-002,11,JÁSZ-NAGYKUN-SZOLNOK,03,Karcag,,009,Fegyvernek,03,03
11-009-003,11,JÁSZ-NAGYKUN-SZOLNOK,03,Karcag,,009,Fegyvernek,03,03
11-009-004,11,JÁSZ-NAGYKUN-SZOLNOK,03,Karcag,,009,Fegyvernek,03,03
11-009-005,11,JÁSZ-NAGYKUN-SZOLNOK,03,Karcag,,009,Fegyvernek,03,03
11-010-001,11,JÁSZ-NAGYKUN-SZOLNOK,01,Szolnok,,010,Hunyadfalva,01,01
11-011-001,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,011,Jánoshida,02,02
11-011-002,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,011,Jánoshida,02,02
11-011-003,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,011,Jánoshida,02,02
11-012-001,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,012,Jászalsószentgyörgy,02,02
11-012-002,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,012,Jászalsószentgyörgy,02,02
11-012-003,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,012,Jászalsószentgyörgy,02,02
11-012-004,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,012,Jászalsószentgyörgy,02,02
11-013-001,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,013,Jászapáti,02,02
11-013-002,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,013,Jászapáti,02,02
11-013-003,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,013,Jászapáti,02,02
11-013-004,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,013,Jászapáti,02,02
11-013-005,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,013,Jászapáti,02,02
11-013-006,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,013,Jászapáti,02,02
11-013-007,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,013,Jászapáti,02,02
11-014-001,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,014,Jászágó,02,02
11-015-001,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,015,Jászárokszállás,02,02
11-015-002,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,015,Jászárokszállás,02,02
11-015-003,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,015,Jászárokszállás,02,02
11-015-004,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,015,Jászárokszállás,02,02
11-015-005,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,015,Jászárokszállás,02,02
11-016-001,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-002,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-003,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-004,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-005,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-006,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-007,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-008,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-009,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-010,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-011,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-012,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-013,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-014,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-015,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-016,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-017,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-018,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-019,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-020,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-016-021,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,016,Jászberény,02,02
11-017-001,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,017,Jászboldogháza,02,02
11-017-002,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,017,Jászboldogháza,02,02
11-018-001,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,018,Jászdózsa,02,02
11-018-002,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,018,Jászdózsa,02,02
11-018-003,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,018,Jászdózsa,02,02
11-019-001,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,019,Jászfelsõszentgyörgy,02,02
11-019-002,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,019,Jászfelsõszentgyörgy,02,02
11-020-001,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,020,Jászfényszaru,02,02
11-020-002,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,020,Jászfényszaru,02,02
11-020-003,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,020,Jászfényszaru,02,02
11-020-004,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,020,Jászfényszaru,02,02
11-020-005,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,020,Jászfényszaru,02,02
11-021-001,11,JÁSZ-NAGYKUN-SZOLNOK,02,Jászberény,,021,Jászivány,02,02
